id,text,label,sentiment
18761,made it home..night my twitties,1,neutral
23912,let me google that for you,1,neutral
7200,watching dr. phils special on same marriage. its sad how ignorant some people are,0,negative
19179,when the sun goes down!!! ?,1,neutral
15279,craving coffee,1,neutral
1182,would be better if it was possible to add to the top of the list. it is not easy to use with one hand since everything is in the top left corner. lists do not automatically sort and sort needs to be done again if anything is changed,1,neutral
8810,"i regret using it. well, the apps itself is fine, i have used it for over 6 months. it's easy to navigate. it's not ideal but understandable to have the export calendar function as a pro feature. but then, my phone malfunctioned and i was unable to access this apps. there is no online syncing or a web version so that i can refer back to. edit i have try the syncing method in faq. most of my calendars are local calendars which i fail to sync or switch them to google calendar.",0,negative
26546,neith james just doesnt take a bad pic! colossal loveliness! wondering if i spelt colossal right...,2,positive
19101,no money no honey! hehe too soon sorry,1,neutral
7678,"used to love this app, amazing ui, simple. definitely one of my favourite, and so helpful. this new ui thought, not for me... too much clutter and scrolling! tried to get used to it but its not for me, so it's time to let it go. useful non the less, so try it, maybe it's your thing! edit i don't know how to answer so i'll edit and hopefully it gets trough. if i can get something back, i would like the choice to go horizontal make it a choice on pro. a bunch of horizontal scrolls is not a problem if instead i have to do a bunch of vertical ones. looks less intuitive to me. and i can use the goto option, but i kinda already could and never did. i liked to scroll horizontal, because i liked the view that it gave me, and the side comparison of days on same level.",2,positive
157,"has about 10 hours work to do, on a sunday. boo. i will find time for a two hour lunchbreak though. yeah",1,neutral
4076,"i care about eurovision! and yes, they have a 50 jurybased vote this year",2,positive
8380,"ive locked up a mac once or twice in my time. ok, literally once or twice.",1,neutral
3577,people are just pisssing me offf. ugh,0,negative
2044,"on my s9, it's started giving notifications some minutes after the event. it actually states it, e.g., 4 minutes ago. the time delay varies. i hear the notifications announce on time on my huawei tablet.",1,neutral
6209,cough drops taste gross...blaaaqhhh,0,negative
22240,ugh what an amazing night. time for bed! i know im gonna sleep well. and with no getting up early! good night!,2,positive
1591,great free experience! i can organize my todo lists into projects with subtasks. it's almost like a sprint board for my life.,2,positive
824,back is sore... should not have done that jump last night,0,negative
4941,don't offer to send notifications if you won't actually do it. that was the whole reason why i thought this would help me and it didn't. will be uninstalling.,0,negative
22066,"why would someone even do something like that, you gotta be pretty desperate for attention!!! lol poor keanu",0,negative
171,its the best show ever!,2,positive
6114,from gs to gents season 1,1,neutral
9251,i like this apps. but i would like it better if it can show event description.,2,positive
5759,this sucks. i want wunderlist back.,0,negative
9916,great app and the only flaw i see is that you can't yet export your data. please make it so you can export data to something like pdf or something so i can save my entries forever,2,positive
20773,ohh i know her from church .. she got me into mcfly,1,neutral
2030,"i want to like it, but the main thing i wanted it for is location based reminders. when adding a location i hit star to save it, but they aren't saved, you have to manually enter the address every time. i don't understand why everyone gets location based notification so wrong.",1,neutral
4066,has got a degree in bs.,2,positive
15377,i dont like to see you like this... there must be something to make you smile...,0,negative
5213,this app is actually really handy. it really keeps me motivated. i would highly reccomend this app to anyone that has trouble staying organized.,2,positive
9859,omg its working,2,positive
1753,x yepp. do you like dylan or cole better?,1,neutral
19397,"mmmm now youre speaking my language! unfortunately, in militant diet modeam seriously thinking of competitonso no tb i guess",0,negative
17890,ive finished them now,1,neutral
5987,wunderlist was more user friendly. the application sticks on one screen and won't let you close out of a list. i have to close out application completely.,1,neutral
8150,not able to install on more than two devices. i found this frustrating as i had one phone stolen and another broke. now i cant download on my new phone because its already on the other with my main email. does not allow another email. not too pleased about this.,0,negative
13394,playing pet society,1,neutral
4458,"i have written 0 or 15 minutes for a 30 minute target, the app still registers it as part of a streak, even after i delete the entry. seems like its just ignoring what i tell it. also, what i really want is an hours per week target",1,neutral
2691,there is always one joykill in the crowd! haters!,0,negative
18953,"im not a supermodel, i still eat mcdonalds baby thats just me!",1,neutral
23521,i can honestly say that thematic had a big part in my blogging enthusiam i love being able to do what i want,2,positive
3206,ytony hey,1,neutral
5630,"my entire body hurts. shower, hot tea and tv please..",0,negative
7,"soooooo wish i could, but im in school and myspace is completely blocked",0,negative
1826,feeling so great!,2,positive
10434,arg. twitter api is making me crazy.,0,negative
8122,hard to set up,0,negative
7245,tweeting from the tarmac at cork airport. delayed,0,negative
8620,i doubt it! boo! you always leave me behind on your awesome roadtrips!,0,negative
16882,to spend the weekend...to not spend the weekend.....that is hte question that is on my mind...,0,negative
